,x,y,target
0,35.20592498779297,-37.49120330810547,1.0
1,-6.605764865875244,-29.568145751953125,1.0
2,15.70290470123291,53.35000228881836,1.0
3,22.93273162841797,43.5886344909668,1.0
4,7.187967300415039,-62.68879699707031,1.0
5,-39.67206954956055,61.621089935302734,0.0
6,11.693486213684082,68.82293701171875,0.0
7,41.67654800415039,-28.002777099609375,1.0
8,-18.61583709716797,-28.256500244140625,1.0
9,-2.794034957885742,-60.62900161743164,1.0
10,57.72719955444336,14.76811695098877,1.0
11,14.637443542480469,34.26347732543945,1.0
12,-12.11170768737793,-36.15801239013672,1.0
13,9.762859344482422,-32.592864990234375,1.0
14,5.06559944152832,-18.85150909423828,1.0
15,49.04129409790039,47.44145965576172,1.0
16,25.379941940307617,-38.69197463989258,0.0
17,12.993764877319336,-13.816742897033691,1.0
18,34.28682327270508,22.765655517578125,1.0
19,34.45040512084961,-31.640789031982422,1.0
20,60.44520568847656,9.157320976257324,1.0
21,-43.18988037109375,59.4459342956543,1.0
22,64.45354461669922,-31.254226684570312,0.0
23,11.266963005065918,12.792609214782715,1.0
24,-23.597139358520508,71.30270385742188,0.0
25,-29.73862648010254,-8.7015380859375,1.0
26,39.2004280090332,-10.875957489013672,0.0
27,-10.464110374450684,8.750021934509277,1.0
28,24.1197509765625,4.871156215667725,1.0
29,10.497541427612305,-55.62331008911133,1.0
30,-4.067719459533691,-23.822717666625977,1.0
31,25.210357666015625,11.453221321105957,1.0
32,60.95720291137695,11.752608299255371,1.0
33,-11.672201156616211,-25.565670013427734,1.0
34,67.62451934814453,1.3637981414794922,0.0
35,28.033493041992188,45.4459228515625,0.0
36,0.1515006572008133,-57.712032318115234,1.0
37,-51.76435470581055,7.8752641677856445,1.0
38,0.8831411600112915,-2.6188485622406006,1.0
39,38.1913948059082,59.72025680541992,1.0
40,46.28921890258789,-20.94105339050293,1.0
41,39.555198669433594,23.42682647705078,1.0
42,-16.360998153686523,-3.248725414276123,1.0
43,-16.281877517700195,2.3769795894622803,1.0
44,-42.008358001708984,23.081588745117188,1.0
45,-3.591676950454712,70.18228149414062,1.0
46,34.93723678588867,-58.99259567260742,1.0
47,0.22759591042995453,-0.11197137832641602,1.0
48,39.20849609375,58.748451232910156,1.0
49,-27.69342041015625,-6.44218111038208,0.0
50,6.451751232147217,44.1854362487793,1.0
51,-36.333152770996094,-12.811356544494629,0.0
52,-2.54089617729187,-33.4644775390625,1.0
53,-6.202249050140381,-27.044496536254883,1.0
54,-9.75191879272461,51.91020202636719,1.0
55,60.31148147583008,-13.305521011352539,0.0
56,26.245458602905273,-13.025039672851562,0.0
57,6.4017252922058105,31.08071517944336,1.0
58,59.18281173706055,-8.510370254516602,0.0
59,14.36158275604248,25.30939292907715,1.0
60,11.439638137817383,-33.379154205322266,1.0
61,23.81191062927246,-56.7239875793457,1.0
62,43.567562103271484,14.636625289916992,1.0
63,-0.7704005837440491,-73.4793701171875,1.0
64,-11.400239944458008,36.44440841674805,1.0
65,27.638050079345703,24.380477905273438,1.0
66,10.601341247558594,-31.457448959350586,1.0
67,-12.75943660736084,-63.811119079589844,1.0
68,32.750240325927734,4.541140079498291,1.0
69,-16.510425567626953,36.686187744140625,1.0
70,-12.92408561706543,-73.27654266357422,0.0
71,-13.669968605041504,-27.344392776489258,1.0
72,-10.06064224243164,0.1328587830066681,1.0
73,62.80810546875,-6.599557399749756,1.0
74,1.993713617324829,-48.69536590576172,1.0
75,-16.85666847229004,-52.079986572265625,1.0
76,42.58209228515625,58.18668746948242,1.0
77,11.530582427978516,-40.039466857910156,1.0
78,-40.39619827270508,-41.99698257446289,0.0
79,69.21125793457031,18.336673736572266,1.0
80,3.8548309803009033,-24.54208755493164,0.0
81,-3.3568198680877686,42.887935638427734,1.0
82,48.999755859375,-29.25455665588379,1.0
83,-35.89891815185547,-27.063249588012695,1.0
84,-8.687027931213379,-37.30168533325195,1.0
85,24.12836456298828,-31.626190185546875,0.0
86,10.366168975830078,-1.3217060565948486,1.0
87,14.357614517211914,10.746354103088379,1.0
88,63.8161735534668,31.30942726135254,0.0
89,-30.04168128967285,33.16707229614258,1.0
90,-20.31905174255371,9.42171573638916,1.0
91,-11.220571517944336,-44.56553649902344,1.0
92,17.254491806030273,-41.167030334472656,1.0
93,0.5441907644271851,14.75888442993164,1.0
94,-52.6971321105957,4.173513412475586,0.0
95,-0.9051925539970398,51.97391128540039,1.0
96,40.517860412597656,64.96781921386719,1.0
97,13.961566925048828,29.658296585083008,1.0
98,19.885700225830078,-13.58591079711914,1.0
99,72.8282470703125,13.23845386505127,1.0
100,39.55057144165039,11.603521347045898,1.0
101,30.121522903442383,-66.80542755126953,1.0
102,-52.73796844482422,20.47451400756836,0.0
103,59.15770721435547,22.24138069152832,0.0
104,43.94194412231445,56.440086364746094,1.0
105,30.182512283325195,21.178661346435547,1.0
106,-5.5581583976745605,20.81895637512207,1.0
107,27.40740394592285,3.2899951934814453,1.0
108,7.605332374572754,68.8228530883789,0.0
109,22.001811981201172,-15.829700469970703,1.0
110,36.68678665161133,1.2020740509033203,1.0
111,63.08213806152344,5.2215256690979,1.0
112,-61.0994873046875,5.232197284698486,1.0
113,-0.9033134579658508,-3.8912782669067383,1.0
114,4.305120468139648,50.18465805053711,0.0
115,-22.437192916870117,-26.21144676208496,1.0
116,-3.6548244953155518,18.18645668029785,1.0
117,-56.75558090209961,53.57316207885742,0.0
118,14.801543235778809,-60.73448181152344,1.0
119,22.709882736206055,4.0632734298706055,1.0
120,7.783995628356934,-62.7076530456543,1.0
121,-12.047319412231445,-24.31066131591797,1.0
122,33.83427810668945,51.02309036254883,0.0
123,27.2349796295166,13.30589485168457,1.0
124,-25.343835830688477,-21.23977279663086,1.0
125,49.99173355102539,35.97943115234375,0.0
126,35.83342361450195,2.307359457015991,1.0
127,44.35834884643555,-30.515562057495117,1.0
128,20.82891273498535,-6.919686317443848,1.0
129,-8.570253372192383,7.322172164916992,1.0
130,-6.371082782745361,36.1588249206543,1.0
131,32.23490524291992,8.393733024597168,1.0
132,41.78293228149414,-55.3513298034668,1.0
133,27.93067169189453,46.84800338745117,0.0
134,5.523107528686523,-8.071569442749023,1.0
135,61.89785385131836,8.043858528137207,1.0
136,-45.489837646484375,-25.04598617553711,0.0
137,6.632521152496338,-28.709064483642578,1.0
138,-21.120384216308594,-43.941463470458984,1.0
139,-36.069244384765625,-43.65980911254883,0.0
140,7.694847106933594,-50.5230827331543,1.0
141,-12.7515230178833,62.9507942199707,1.0
142,74.91940307617188,-2.0304250717163086,1.0
143,1.9616142511367798,-56.039100646972656,1.0
144,-56.83101272583008,7.184901714324951,1.0
145,17.491737365722656,-20.32147216796875,1.0
146,-7.00979471206665,77.05225372314453,1.0
147,-52.834957122802734,-12.590670585632324,0.0
148,29.10616111755371,-54.39148712158203,1.0
149,-10.750056266784668,1.349752426147461,1.0
150,33.454200744628906,34.326805114746094,1.0
151,53.0672607421875,12.006808280944824,0.0
152,-21.684642791748047,6.560147762298584,1.0
153,-3.1329379081726074,-32.40301513671875,1.0
154,3.460059404373169,51.94725036621094,0.0
155,-28.07939910888672,-7.19488525390625,0.0
156,-17.74831199645996,-31.369775772094727,1.0
157,4.70175838470459,2.258474826812744,1.0
158,-23.572355270385742,33.11175537109375,1.0
159,30.277868270874023,-67.04424285888672,0.0
160,44.25749588012695,16.627134323120117,1.0
161,-28.861549377441406,13.423276901245117,1.0
162,-33.01630783081055,19.620084762573242,1.0
163,1.0635755062103271,45.670684814453125,1.0
164,-3.4685094356536865,18.875532150268555,1.0
165,-30.574207305908203,44.7630729675293,1.0
166,53.298789978027344,-5.709199905395508,1.0
167,48.26073455810547,-27.33853530883789,1.0
168,5.998283863067627,-48.52595520019531,1.0
169,-43.19515609741211,9.324736595153809,1.0
170,-5.560168743133545,9.168551445007324,1.0
171,-25.074443817138672,71.59271240234375,0.0
172,-14.06205940246582,19.293127059936523,1.0
173,22.792259216308594,32.37183380126953,1.0
174,-1.4289287328720093,-59.94013595581055,1.0
175,41.401466369628906,43.18803787231445,0.0
176,18.847871780395508,-54.73972702026367,1.0
177,-41.9505729675293,-11.971355438232422,1.0
178,1.5637670755386353,55.164730072021484,0.0
179,27.910018920898438,18.19794464111328,1.0
180,-0.7286995649337769,-36.68401336669922,1.0
181,17.646608352661133,-49.83274459838867,1.0
182,29.308242797851562,5.770871162414551,1.0
183,6.520545482635498,-50.18320083618164,1.0
184,21.97150993347168,-56.223716735839844,1.0
185,50.365142822265625,-24.879558563232422,1.0
186,-34.61851501464844,-54.03242492675781,0.0
187,-25.190540313720703,-17.68297576904297,1.0
188,-26.205015182495117,-9.265311241149902,1.0
189,-42.615535736083984,12.383057594299316,1.0
190,1.393718957901001,-41.58072280883789,1.0
191,57.45451736450195,-29.513540267944336,0.0
192,28.955385208129883,39.32354736328125,1.0
193,33.22412109375,-64.89875793457031,1.0
194,58.03839874267578,41.602413177490234,1.0
195,0.515190601348877,-32.97162628173828,1.0
196,-45.44480514526367,-45.18321990966797,0.0
197,44.12651824951172,9.707917213439941,1.0
198,24.314138412475586,-21.936193466186523,1.0
199,46.07791519165039,-28.794429779052734,1.0
200,53.83024978637695,-35.62417984008789,1.0
201,-16.54753875732422,-74.12671661376953,0.0
202,-7.045437812805176,-70.43700408935547,1.0
203,-5.049620628356934,51.75830078125,1.0
204,61.9295768737793,-5.270455837249756,0.0
205,-26.93400001525879,-33.39189910888672,1.0
206,11.898548126220703,42.7403678894043,1.0
207,32.335628509521484,23.02638053894043,1.0
208,66.84721374511719,5.330698013305664,0.0
209,-69.38619232177734,28.89686393737793,0.0
210,16.603496551513672,-4.919507026672363,1.0
211,47.6367073059082,-18.945560455322266,1.0
212,-55.517398834228516,48.6676139831543,0.0
213,37.75190734863281,33.7922477722168,1.0
214,36.6781005859375,23.83140754699707,1.0
215,-65.71060943603516,35.76509094238281,0.0
216,32.721527099609375,-0.7055230140686035,1.0
217,10.041341781616211,29.341445922851562,1.0
218,-15.032760620117188,66.59410858154297,0.0
219,25.151655197143555,32.409934997558594,1.0
220,-22.470556259155273,69.77407836914062,0.0
221,32.484798431396484,2.3167617321014404,1.0
222,-21.077190399169922,-65.57746887207031,0.0
223,14.603671073913574,-4.009342193603516,1.0
224,57.9216194152832,-16.79452133178711,0.0
225,-34.36539077758789,-45.83918380737305,1.0
