,x,y,target
0,30.599016189575195,23.61880874633789,0.0
1,-7.965732097625732,20.770204544067383,1.0
2,-0.9045389890670776,15.116382598876953,2.0
3,-39.82797622680664,-5.666836261749268,3.0
4,42.12107849121094,8.877503395080566,4.0
5,-15.4473295211792,-5.732649803161621,5.0
6,9.633379936218262,36.44810485839844,6.0
7,32.810218811035156,-36.454856872558594,7.0
8,-16.291942596435547,-0.4563100337982178,8.0
9,-11.249512672424316,-22.527320861816406,9.0
10,27.1028995513916,24.02817153930664,0.0
11,7.576584339141846,-2.25386905670166,1.0
12,-37.04752731323242,29.05876350402832,2.0
13,-35.44379806518555,-19.393783569335938,3.0
14,46.40404510498047,10.182616233825684,4.0
15,2.0690462589263916,-49.18487548828125,5.0
16,-1.4037154912948608,41.182743072509766,6.0
17,29.28898811340332,-25.818950653076172,7.0
18,-8.078471183776855,2.4793660640716553,8.0
19,-27.672712326049805,-26.20912742614746,9.0
20,21.14974021911621,19.835241317749023,0.0
21,8.461408615112305,-4.2193779945373535,1.0
22,-35.76122283935547,26.292747497558594,2.0
23,-2.760152578353882,-24.01671028137207,3.0
24,33.43315124511719,9.571460723876953,4.0
25,0.04336509481072426,-39.86372375488281,5.0
26,10.642074584960938,37.7987060546875,6.0
27,30.69707489013672,-19.20939064025879,7.0
28,-13.171953201293945,-2.9772439002990723,8.0
29,-27.621164321899414,-26.240833282470703,9.0
30,35.7772216796875,21.661224365234375,0.0
31,-27.5534725189209,-26.0887508392334,9.0
32,-9.0629301071167,-43.541954040527344,5.0
33,0.3677687644958496,-49.72386169433594,5.0
34,6.046227931976318,37.834922790527344,6.0
35,2.624302864074707,-32.612510681152344,5.0
36,23.298490524291992,18.092769622802734,0.0
37,-25.770009994506836,-28.019556045532227,9.0
38,-7.416171550750732,1.6148803234100342,8.0
39,-38.634315490722656,-14.76130199432373,9.0
40,-12.800591468811035,1.909056544303894,8.0
41,46.23640823364258,6.71238899230957,4.0
42,3.569614887237549,-1.6069447994232178,1.0
43,27.002731323242188,-25.051828384399414,7.0
44,29.93597984313965,-36.420711517333984,7.0
45,-34.15602493286133,-10.090900421142578,3.0
46,2.8712172508239746,-32.53507614135742,5.0
47,3.1843860149383545,-3.766932725906372,1.0
48,29.56563377380371,28.636707305908203,0.0
49,25.5241641998291,31.530263900756836,0.0
50,-0.632175624370575,15.79326343536377,2.0
51,0.8421384692192078,13.117790222167969,2.0
52,29.157047271728516,-21.206546783447266,7.0
53,-0.8177381753921509,4.983253002166748,8.0
54,1.043416142463684,13.203293800354004,2.0
55,23.78083610534668,23.201387405395508,0.0
56,6.499831676483154,-4.174747467041016,1.0
57,-1.1609759330749512,14.938926696777344,2.0
58,10.251690864562988,43.02222442626953,6.0
59,-34.28337478637695,-18.11382293701172,3.0
60,-30.590940475463867,-13.69636344909668,3.0
61,29.091251373291016,-24.667797088623047,7.0
62,-30.56393051147461,-13.634977340698242,3.0
63,-36.63259506225586,-20.43592071533203,3.0
64,43.1289176940918,10.732128143310547,4.0
65,4.109074592590332,46.40060806274414,6.0
66,6.513258934020996,42.52183532714844,6.0
67,8.195560455322266,56.7629280090332,6.0
68,47.66889953613281,5.162611484527588,4.0
69,26.472412109375,-38.506080627441406,9.0
70,2.4085590839385986,-4.4901123046875,1.0
71,-7.948148250579834,-44.45222091674805,5.0
72,22.093650817871094,27.665637969970703,0.0
73,-20.138307571411133,-16.033353805541992,9.0
74,-12.146245002746582,-30.418426513671875,5.0
75,0.19206371903419495,13.044512748718262,2.0
76,-3.8483657836914062,3.009812355041504,8.0
77,-1.2421290874481201,12.323416709899902,2.0
78,27.064476013183594,37.15821838378906,0.0
79,27.065935134887695,33.804996490478516,0.0
80,7.184443473815918,-3.9228856563568115,1.0
81,28.236154556274414,-33.507755279541016,7.0
82,9.695716857910156,38.33484649658203,6.0
83,-36.36988067626953,-22.85014533996582,3.0
84,-39.92304229736328,18.876344680786133,2.0
85,1.6375306844711304,-2.487950325012207,1.0
86,27.406829833984375,-19.675125122070312,7.0
87,49.63106918334961,-6.029274940490723,4.0
88,8.755963325500488,37.62031173706055,6.0
89,-30.324499130249023,-15.072686195373535,3.0
90,3.7204504013061523,-1.61751127243042,1.0
91,-38.11012649536133,-21.210811614990234,3.0
92,-31.17253303527832,-14.449249267578125,9.0
93,-7.5976152420043945,21.694931030273438,1.0
94,26.293720245361328,-32.46820831298828,7.0
95,10.95844841003418,35.89375305175781,6.0
96,-8.14297103881836,-0.4569997191429138,8.0
97,39.16157150268555,8.718038558959961,4.0
98,-36.81186294555664,-20.51036834716797,3.0
99,-15.463830947875977,19.78010368347168,1.0
100,39.05470275878906,8.893407821655273,4.0
101,18.81608772277832,29.727508544921875,0.0
102,-5.906147003173828,-34.110145568847656,5.0
103,14.539931297302246,-33.42650604248047,3.0
104,13.920754432678223,37.43000030517578,6.0
105,-20.74391746520996,-12.91752815246582,9.0
106,10.752152442932129,35.420772552490234,6.0
107,10.54416275024414,-1.0666985511779785,1.0
108,28.476736068725586,-25.21147918701172,7.0
109,-0.17401020228862762,-37.972862243652344,5.0
110,52.09765625,0.004787069279700518,4.0
111,48.661373138427734,3.9897730350494385,4.0
112,27.1463565826416,-33.36590576171875,7.0
113,-25.56654167175293,18.955289840698242,2.0
114,-3.7230477333068848,6.329898357391357,8.0
115,-0.3055286109447479,15.686001777648926,2.0
116,-0.4893227517604828,15.878442764282227,2.0
117,2.6697676181793213,-47.05429458618164,5.0
118,30.980594635009766,-29.516366958618164,7.0
119,-20.82867431640625,-9.511911392211914,9.0
120,2.0186219215393066,-31.923358917236328,5.0
121,36.3406982421875,-1.7861273288726807,4.0
122,-6.561761856079102,6.755563735961914,8.0
123,-12.574482917785645,7.606481075286865,8.0
124,47.076377868652344,6.040197849273682,4.0
125,-10.108689308166504,-19.34324836730957,9.0
126,20.2620849609375,26.749332427978516,0.0
127,-8.391854286193848,2.9162585735321045,8.0
128,-29.994409561157227,-1.4768239259719849,9.0
129,-14.034764289855957,16.828781127929688,8.0
130,29.53514862060547,26.532602310180664,0.0
131,11.649148941040039,-2.4501099586486816,1.0
132,-41.28144836425781,18.377952575683594,2.0
133,-37.13805389404297,-24.00550079345703,3.0
134,36.12273025512695,-1.4779062271118164,4.0
135,2.0481646060943604,-47.57025909423828,5.0
136,6.231339454650879,49.90094757080078,6.0
137,23.94365882873535,-36.08472442626953,7.0
138,-14.593249320983887,2.476322889328003,8.0
139,-18.582717895507812,-13.812743186950684,9.0
140,24.425912857055664,19.039243698120117,0.0
141,10.000741958618164,-1.0499253273010254,1.0
142,-25.578418731689453,17.832433700561523,2.0
143,-35.270530700683594,-21.366243362426758,3.0
144,35.567134857177734,0.07174774259328842,4.0
145,-1.1146912574768066,-47.03142547607422,5.0
146,3.326043128967285,39.36126708984375,6.0
147,23.084857940673828,-36.561256408691406,7.0
148,-12.953676223754883,3.8904104232788086,8.0
149,-18.099952697753906,-16.676902770996094,9.0
150,21.95945930480957,33.147335052490234,0.0
151,12.200658798217773,-1.4818655252456665,1.0
152,-34.76647186279297,25.27747917175293,2.0
153,-38.01110076904297,-23.153900146484375,3.0
154,34.55424118041992,2.3420677185058594,4.0
155,4.747791290283203,-48.23613739013672,5.0
156,6.177539348602295,43.44767761230469,6.0
157,21.543731689453125,-37.159385681152344,7.0
158,-13.529851913452148,14.967742919921875,8.0
159,-19.098369598388672,-14.216355323791504,9.0
160,21.809005737304688,23.87523078918457,0.0
161,-18.988035202026367,-12.95787525177002,9.0
162,2.3670573234558105,-46.36265182495117,5.0
163,3.297581195831299,-50.75187683105469,5.0
164,8.51919174194336,55.30756378173828,6.0
165,1.600440263748169,-44.66059494018555,5.0
166,25.972057342529297,20.695369720458984,0.0
167,-17.9150390625,-11.939108848571777,9.0
168,-14.58272647857666,2.6461081504821777,8.0
169,-20.241989135742188,-13.777822494506836,9.0
170,-13.915496826171875,14.10218620300293,8.0
171,0.6877710819244385,20.768569946289062,4.0
172,9.220561027526855,-2.8762283325195312,1.0
173,29.70657730102539,-21.839210510253906,7.0
174,30.571819305419922,-25.64015007019043,7.0
175,-34.21244430541992,-18.65622329711914,3.0
176,1.674444317817688,-48.646358489990234,5.0
177,9.500641822814941,-2.6404531002044678,1.0
178,28.375337600708008,33.91667556762695,0.0
179,18.19607925415039,26.4136905670166,0.0
180,-34.06675720214844,17.087114334106445,2.0
181,-32.55535888671875,17.329801559448242,2.0
182,24.194353103637695,-36.164642333984375,7.0
183,-12.160771369934082,2.9432637691497803,8.0
184,-43.942291259765625,25.70640754699707,2.0
185,22.229888916015625,28.486814498901367,0.0
186,8.517135620117188,-5.603244304656982,1.0
187,-34.878353118896484,16.13109016418457,2.0
188,11.377277374267578,53.389427185058594,6.0
189,-33.985530853271484,-21.51092529296875,3.0
190,-35.60835647583008,-23.18929672241211,3.0
191,20.25440216064453,-41.17073059082031,7.0
192,-30.932619094848633,-21.672443389892578,3.0
193,-33.834720611572266,-21.681926727294922,3.0
194,35.846473693847656,4.368345260620117,4.0
195,7.954704761505127,37.837158203125,6.0
196,11.0439453125,54.06465148925781,6.0
197,10.81422233581543,52.485321044921875,6.0
198,1.659311056137085,21.8409366607666,4.0
199,-18.71073341369629,-15.794169425964355,9.0
200,9.032831192016602,-0.7889304161071777,1.0
201,1.5820181369781494,-47.41030502319336,5.0
202,22.671756744384766,28.971736907958984,0.0
203,-11.817197799682617,-19.550432205200195,9.0
204,4.135130405426025,-48.82419204711914,5.0
205,-29.64622688293457,15.362421035766602,2.0
206,-14.084074974060059,13.888603210449219,8.0
207,-31.330366134643555,17.172571182250977,2.0
208,22.18972396850586,25.06165885925293,0.0
